GEO_ID|GEO_ID2|SUMLEVEL|GEO_NAME|P001001
Geography Identifier|Geography Identifier|Geographic Summary Level|Geography|Total population: Total
15000US530330057005|530330057005|150|Block Group 5, Census Tract 57, King County, Washington|681
15000US530330057006|530330057006|150|Block Group 6, Census Tract 57, King County, Washington|1192
15000US530330057007|530330057007|150|Block Group 7, Census Tract 57, King County, Washington|526
15000US530330058011|530330058011|150|Block Group 1, Census Tract 58.01, King County, Washington|952
15000US530330058012|530330058012|150|Block Group 2, Census Tract 58.01, King County, Washington|1340
15000US530330058013|530330058013|150|Block Group 3, Census Tract 58.01, King County, Washington|1090
15000US530330058014|530330058014|150|Block Group 4, Census Tract 58.01, King County, Washington|1161
15000US530330058021|530330058021|150|Block Group 1, Census Tract 58.02, King County, Washington|1538
15000US530330058022|530330058022|150|Block Group 2, Census Tract 58.02, King County, Washington|1994
15000US530330058023|530330058023|150|Block Group 3, Census Tract 58.02, King County, Washington|644
15000US530330058024|530330058024|150|Block Group 4, Census Tract 58.02, King County, Washington|641
15000US530330059001|530330059001|150|Block Group 1, Census Tract 59, King County, Washington|1461
15000US530330059002|530330059002|150|Block Group 2, Census Tract 59, King County, Washington|633
15000US530330059003|530330059003|150|Block Group 3, Census Tract 59, King County, Washington|555
15000US530330059004|530330059004|150|Block Group 4, Census Tract 59, King County, Washington|783
15000US530330059005|530330059005|150|Block Group 5, Census Tract 59, King County, Washington|709
15000US530330059006|530330059006|150|Block Group 6, Census Tract 59, King County, Washington|574
15000US530330059007|530330059007|150|Block Group 7, Census Tract 59, King County, Washington|2000
15000US530330060001|530330060001|150|Block Group 1, Census Tract 60, King County, Washington|1378
15000US530330060002|530330060002|150|Block Group 2, Census Tract 60, King County, Washington|776
15000US530330060003|530330060003|150|Block Group 3, Census Tract 60, King County, Washington|884
15000US530330060004|530330060004|150|Block Group 4, Census Tract 60, King County, Washington|619
15000US530330060005|530330060005|150|Block Group 5, Census Tract 60, King County, Washington|1068
15000US530330061001|530330061001|150|Block Group 1, Census Tract 61, King County, Washington|757
15000US530330061002|530330061002|150|Block Group 2, Census Tract 61, King County, Washington|810
15000US530330061003|530330061003|150|Block Group 3, Census Tract 61, King County, Washington|638
15000US530330061004|530330061004|150|Block Group 4, Census Tract 61, King County, Washington|1156
15000US530330061005|530330061005|150|Block Group 5, Census Tract 61, King County, Washington|1086
15000US530330062001|530330062001|150|Block Group 1, Census Tract 62, King County, Washington|587
15000US530330062002|530330062002|150|Block Group 2, Census Tract 62, King County, Washington|667
15000US530330062003|530330062003|150|Block Group 3, Census Tract 62, King County, Washington|735
15000US530330062004|530330062004|150|Block Group 4, Census Tract 62, King County, Washington|895
15000US530330062005|530330062005|150|Block Group 5, Census Tract 62, King County, Washington|916
15000US530330063001|530330063001|150|Block Group 1, Census Tract 63, King County, Washington|1634
15000US530330063002|530330063002|150|Block Group 2, Census Tract 63, King County, Washington|941
15000US530330063003|530330063003|150|Block Group 3, Census Tract 63, King County, Washington|562
15000US530330063004|530330063004|150|Block Group 4, Census Tract 63, King County, Washington|471
15000US530330063005|530330063005|150|Block Group 5, Census Tract 63, King County, Washington|729
15000US530330063006|530330063006|150|Block Group 6, Census Tract 63, King County, Washington|669
15000US530330064001|530330064001|150|Block Group 1, Census Tract 64, King County, Washington|759
15000US530330064002|530330064002|150|Block Group 2, Census Tract 64, King County, Washington|1165
15000US530330064003|530330064003|150|Block Group 3, Census Tract 64, King County, Washington|584
15000US530330064004|530330064004|150|Block Group 4, Census Tract 64, King County, Washington|693
15000US530330065001|530330065001|150|Block Group 1, Census Tract 65, King County, Washington|925
15000US530330065002|530330065002|150|Block Group 2, Census Tract 65, King County, Washington|626
15000US530330065003|530330065003|150|Block Group 3, Census Tract 65, King County, Washington|930
15000US530330065004|530330065004|150|Block Group 4, Census Tract 65, King County, Washington|1564
15000US530330066001|530330066001|150|Block Group 1, Census Tract 66, King County, Washington|913
15000US530330066002|530330066002|150|Block Group 2, Census Tract 66, King County, Washington|479
15000US530330066003|530330066003|150|Block Group 3, Census Tract 66, King County, Washington|1457
15000US530330067001|530330067001|150|Block Group 1, Census Tract 67, King County, Washington|1043
15000US530330067002|530330067002|150|Block Group 2, Census Tract 67, King County, Washington|583
15000US530330067003|530330067003|150|Block Group 3, Census Tract 67, King County, Washington|2159
15000US530330067004|530330067004|150|Block Group 4, Census Tract 67, King County, Washington|1584
15000US530330068001|530330068001|150|Block Group 1, Census Tract 68, King County, Washington|809
15000US530330068002|530330068002|150|Block Group 2, Census Tract 68, King County, Washington|517
15000US530330068003|530330068003|150|Block Group 3, Census Tract 68, King County, Washington|792
15000US530330068004|530330068004|150|Block Group 4, Census Tract 68, King County, Washington|633
15000US530330069001|530330069001|150|Block Group 1, Census Tract 69, King County, Washington|956
15000US530330069002|530330069002|150|Block Group 2, Census Tract 69, King County, Washington|962
15000US530330069003|530330069003|150|Block Group 3, Census Tract 69, King County, Washington|873
15000US530330069004|530330069004|150|Block Group 4, Census Tract 69, King County, Washington|1054
15000US530330070001|530330070001|150|Block Group 1, Census Tract 70, King County, Washington|1172
15000US530330070002|530330070002|150|Block Group 2, Census Tract 70, King County, Washington|1113
15000US530330070003|530330070003|150|Block Group 3, Census Tract 70, King County, Washington|1468
15000US530330070004|530330070004|150|Block Group 4, Census Tract 70, King County, Washington|951
15000US530330070005|530330070005|150|Block Group 5, Census Tract 70, King County, Washington|982
15000US530330070006|530330070006|150|Block Group 6, Census Tract 70, King County, Washington|1169
15000US530330071001|530330071001|150|Block Group 1, Census Tract 71, King County, Washington|881
15000US530330071002|530330071002|150|Block Group 2, Census Tract 71, King County, Washington|915
15000US530330072001|530330072001|150|Block Group 1, Census Tract 72, King County, Washington|430
15000US530330072002|530330072002|150|Block Group 2, Census Tract 72, King County, Washington|2539
15000US530330073001|530330073001|150|Block Group 1, Census Tract 73, King County, Washington|860
15000US530330073002|530330073002|150|Block Group 2, Census Tract 73, King County, Washington|1190
15000US530330073003|530330073003|150|Block Group 3, Census Tract 73, King County, Washington|181
15000US530330074001|530330074001|150|Block Group 1, Census Tract 74, King County, Washington|804
15000US530330074002|530330074002|150|Block Group 2, Census Tract 74, King County, Washington|825
15000US530330074003|530330074003|150|Block Group 3, Census Tract 74, King County, Washington|701
15000US530330074004|530330074004|150|Block Group 4, Census Tract 74, King County, Washington|1732
15000US530330074005|530330074005|150|Block Group 5, Census Tract 74, King County, Washington|1796
15000US530330074006|530330074006|150|Block Group 6, Census Tract 74, King County, Washington|1322
15000US530330074007|530330074007|150|Block Group 7, Census Tract 74, King County, Washington|1867
15000US530330075001|530330075001|150|Block Group 1, Census Tract 75, King County, Washington|1162
15000US530330075002|530330075002|150|Block Group 2, Census Tract 75, King County, Washington|1050
15000US530330075003|530330075003|150|Block Group 3, Census Tract 75, King County, Washington|1518
15000US530330075004|530330075004|150|Block Group 4, Census Tract 75, King County, Washington|903
15000US530330075005|530330075005|150|Block Group 5, Census Tract 75, King County, Washington|921
15000US530330076001|530330076001|150|Block Group 1, Census Tract 76, King County, Washington|534
15000US530330076002|530330076002|150|Block Group 2, Census Tract 76, King County, Washington|977
